VentaID,Fecha,ClienteID,ProductoID,Cantidad
2680,2025-11-23,91,11,1
2681,2025-10-16,2,1,2
2682,2025-04-20,146,7,1
2683,2025-03-28,82,2,3
2684,2025-10-09,64,7,1
2685,2025-02-02,108,1,3
2686,2026-05-09,105,9,3
2687,2025-01-27,129,5,2
2688,2025-01-05,55,3,1
2689,2025-08-02,107,3,1
2690,2026-06-07,62,3,1
2691,2026-02-03,48,9,1
2692,2026-05-12,101,4,1
2693,2025-12-02,96,7,3
2694,2025-04-20,71,1,1
2695,2025-10-21,24,7,1
2696,2025-09-11,126,3,2
2697,2025-08-03,94,9,2
2698,2025-06-16,122,8,1
2699,2026-04-23,59,5,1
2700,2025-09-03,30,4,1
2701,2025-01-30,92,4,2
2702,2026-01-29,134,11,1
2703,2025-12-06,117,7,2
2704,2026-02-12,150,1,2
2705,2025-12-11,125,4,1
2706,2025-01-14,148,5,1
2707,2025-09-18,73,6,1
2708,2025-09-04,7,9,1
2709,2026-06-25,6,9,1
2710,2026-04-02,102,2,1
2711,2025-01-05,61,1,4
2712,2025-10-04,73,6,1
2713,2025-07-03,130,5,1
2714,2025-07-05,62,7,1
2715,2025-04-03,108,1,1
2716,2026-06-11,130,6,3
2717,2025-04-24,139,9,3
2718,2025-11-16,53,5,1
2719,2025-06-26,54,11,1
2720,2025-11-25,28,6,5
2721,2025-02-23,21,10,1
2722,2025-05-26,85,3,3
2723,2025-10-14,49,2,1
2724,2025-02-12,56,5,2
2725,2026-02-20,30,8,1
2726,2026-03-18,147,2,3
2727,2025-08-02,56,3,1
2728,2025-11-05,128,4,2
2729,2025-11-01,23,5,1
2730,2026-02-28,75,6,1
2731,2026-03-31,124,4,1
2732,2026-04-24,1,11,2
2733,2025-12-02,42,3,1
2734,2026-03-17,68,5,1
2735,2026-06-17,105,9,1
2736,2026-01-18,45,7,2
2737,2026-05-06,75,9,1
2738,2026-06-17,107,11,2
2739,2025-03-15,69,2,2
2740,2026-05-27,147,1,1
2741,2026-01-25,37,11,1
2742,2025-08-12,14,6,4
2743,2025-06-07,104,8,1
2744,2025-04-07,75,6,1
2745,2025-07-09,76,10,2
2746,2025-02-06,37,8,2
2747,2025-07-30,118,6,1
2748,2025-04-08,1,3,2
2749,2026-02-12,117,4,1
2750,2025-09-30,114,11,1
2751,2025-08-28,24,3,1
2752,2026-02-27,150,5,1
2753,2025-04-08,65,3,1
2754,2026-02-05,83,7,1
2755,2025-10-07,108,11,2
2756,2025-05-16,70,7,1
2757,2025-01-27,62,6,3
2758,2026-03-18,26,3,1
2759,2026-01-30,49,6,1
2760,2025-08-10,101,3,1
2761,2026-01-03,74,1,1
2762,2026-01-17,89,7,1
2763,2025-01-12,57,9,1
2764,2025-05-23,142,10,2
2765,2025-07-18,124,5,2
2766,2025-07-20,112,6,1
2767,2026-05-08,1,6,1
2768,2025-11-05,121,1,1
2769,2025-12-07,5,2,1
2770,2026-04-22,25,9,1
2771,2025-02-28,149,10,3
2772,2026-01-28,124,1,1
2773,2026-04-16,148,9,2
2774,2026-05-12,13,8,2
2775,2025-04-06,100,2,1
2776,2025-12-01,58,6,2
2777,2025-09-11,134,3,1
2778,2025-07-10,92,8,4
2779,2025-04-08,63,4,1
2780,2025-09-04,6,11,1
2781,2026-05-29,41,10,2
2782,2025-06-05,24,8,1
2783,2025-02-17,81,10,1
2784,2025-08-03,83,7,2
2785,2026-02-04,34,4,1
2786,2025-03-13,110,2,1
2787,2026-06-10,1,7,3
2788,2025-01-10,43,11,1
2789,2026-06-13,30,10,1
2790,2025-04-18,27,4,5
2791,2025-08-18,13,2,2
2792,2025-12-19,20,6,5
2793,2025-08-27,74,4,1
2794,2026-03-09,112,8,3
2795,2025-10-13,10,9,1
2796,2026-02-22,29,7,1
2797,2025-05-10,79,9,4
2798,2025-08-28,33,4,5
2799,2025-11-06,58,1,2
2800,2025-10-13,109,1,2
2801,2025-07-15,95,9,2
2802,2026-01-18,29,2,1
2803,2026-06-24,84,10,1
2804,2025-06-10,20,1,2
2805,2025-02-11,32,6,2
2806,2026-05-14,107,2,1
2807,2025-06-18,100,2,1
2808,2026-02-28,44,1,1
2809,2025-07-20,62,5,1
2810,2025-02-14,98,5,2
2811,2025-10-24,131,1,1
2812,2026-04-29,85,1,3
2813,2025-01-01,31,3,1
2814,2025-10-15,19,9,2
2815,2026-03-23,34,2,4
2816,2025-09-30,124,11,1
2817,2025-12-09,95,9,1
2818,2026-06-22,74,4,1
2819,2025-08-06,127,6,1
2820,2025-12-05,100,9,3
2821,2026-01-23,25,8,1
2822,2025-05-27,35,5,1
2823,2026-01-26,66,5,2
2824,2025-11-03,91,7,2
2825,2025-10-30,71,10,1
2826,2026-03-10,82,11,2
2827,2025-08-11,47,2,1
2828,2025-04-12,70,10,1
2829,2025-01-09,33,5,5
2830,2025-04-01,116,5,1
2831,2026-02-18,30,9,2
2832,2025-04-06,8,10,1
2833,2025-03-29,62,2,1
2834,2025-08-14,73,9,1
2835,2025-01-23,112,1,3
2836,2025-03-15,54,1,1
2837,2026-02-22,1,4,3
2838,2026-02-15,69,1,4
2839,2025-01-16,88,8,1
2840,2025-01-09,70,4,1
2841,2025-08-31,127,1,2
2842,2025-05-20,14,5,1
2843,2026-06-08,7,3,1
2844,2026-01-05,114,3,1
2845,2025-08-12,59,9,1
2846,2025-05-14,141,2,2
2847,2025-09-03,93,6,1
2848,2026-06-22,113,3,1
2849,2025-11-02,13,7,1
2850,2026-05-26,49,6,4
2851,2025-02-04,81,6,1
2852,2025-04-04,132,10,5
2853,2025-08-02,121,7,2
2854,2025-02-11,48,5,1
2855,2025-06-02,132,7,2
2856,2025-03-02,53,7,1
2857,2025-05-27,27,2,1
2858,2026-02-03,118,11,2
2859,2026-01-15,103,11,2
2860,2025-12-17,118,6,2
2861,2026-04-11,86,9,1
2862,2025-05-21,67,4,1
2863,2025-02-02,76,10,2
2864,2025-05-07,115,3,1
2865,2025-05-16,136,8,1
2866,2026-04-27,124,10,4
2867,2025-04-17,126,1,2
2868,2025-04-09,36,7,3
2869,2025-10-11,75,7,2
2870,2026-06-01,8,1,3
2871,2025-09-24,109,5,1
2872,2025-10-07,134,9,1
2873,2025-01-17,81,4,1
2874,2025-02-06,44,11,2
2875,2026-03-01,11,2,1
2876,2026-01-11,117,8,3
2877,2026-05-26,131,8,1
2878,2025-01-21,100,1,1
2879,2025-08-06,98,1,1
2880,2026-06-04,120,5,5
2881,2025-04-13,105,4,3
2882,2026-01-08,18,6,1
2883,2025-11-26,54,3,2
2884,2026-02-21,53,6,1
2885,2025-03-03,5,1,1
2886,2025-11-11,8,1,3
2887,2025-03-25,36,5,1
2888,2025-03-10,66,2,2
2889,2026-04-14,65,6,1
2890,2026-03-02,17,3,1
2891,2026-03-02,92,1,1
2892,2025-02-16,146,7,3
2893,2026-05-21,82,9,1
2894,2025-11-04,31,3,1
2895,2025-05-21,2,8,3
2896,2025-09-13,42,1,1
2897,2025-07-23,87,11,3
2898,2025-08-22,32,2,1
2899,2025-09-25,82,3,2
2900,2025-12-15,97,6,1
2901,2025-01-08,15,6,1
2902,2025-01-13,76,7,1
2903,2025-07-04,140,4,1
2904,2026-02-02,74,9,4
2905,2025-10-15,145,4,5
2906,2025-10-31,142,3,1
2907,2026-03-26,31,5,1
2908,2025-03-09,2,6,1
2909,2026-02-28,98,9,2
2910,2025-09-17,70,11,2
2911,2025-02-05,56,4,1
2912,2025-08-17,76,2,1
2913,2026-05-22,114,10,1
2914,2025-01-10,9,8,1
2915,2026-02-22,55,4,1
2916,2025-09-02,118,9,1
2917,2026-04-30,92,2,3
2918,2025-03-30,94,1,2
2919,2025-09-20,126,11,1
2920,2025-07-05,1,9,2
2921,2025-06-07,119,8,1
2922,2026-04-06,94,2,1
2923,2026-03-09,14,10,2
2924,2025-03-14,31,10,1
2925,2025-08-09,50,8,1
2926,2025-12-25,38,5,1
2927,2025-11-01,91,6,1
2928,2025-02-10,25,2,3
2929,2025-05-06,101,3,1
2930,2025-11-10,39,8,1
2931,2026-03-19,57,9,1
2932,2026-01-08,129,9,2
2933,2025-03-31,143,1,1
2934,2025-01-16,11,9,1
2935,2026-03-03,85,4,1
2936,2025-04-23,86,1,1
2937,2025-04-17,121,8,1
2938,2025-07-01,90,9,1
2939,2025-08-21,101,5,1
2940,2025-03-23,60,8,1
2941,2026-04-23,53,6,1
2942,2025-01-03,13,7,3
2943,2025-06-13,150,2,1
2944,2025-06-06,132,5,1
2945,2025-09-16,55,2,1
2946,2025-05-30,65,6,1
2947,2026-05-14,119,9,1
2948,2025-11-15,107,9,1
2949,2025-02-03,114,5,2
2950,2025-02-09,72,11,1
2951,2026-05-29,79,11,3
2952,2025-05-02,115,8,1
2953,2025-09-03,59,3,2
2954,2026-01-30,139,10,1
2955,2025-11-14,42,1,2
2956,2025-04-09,49,8,1
2957,2025-03-05,115,4,1
2958,2026-03-23,135,9,1
2959,2026-04-26,4,2,1
2960,2026-02-26,121,5,1
2961,2025-04-24,127,2,1
2962,2025-03-11,62,2,2
2963,2025-03-15,150,2,1
2964,2026-03-30,133,4,1
2965,2026-01-02,142,8,1
2966,2025-03-04,11,5,1
2967,2025-12-20,26,1,1
2968,2025-06-30,109,10,1
2969,2025-10-15,82,5,1
2970,2026-02-07,73,3,2
2971,2026-05-01,65,5,1
2972,2026-03-05,109,6,1
2973,2025-08-22,113,8,2
2974,2025-09-06,6,7,1
2975,2025-10-17,19,6,1
2976,2026-05-21,143,1,4
2977,2026-05-26,31,11,1
2978,2025-02-25,55,5,1
2979,2025-03-07,14,6,2
2980,2025-03-11,60,8,1
2981,2025-08-29,111,9,1
2982,2025-03-13,109,10,1
2983,2026-01-31,116,9,3
2984,2025-07-27,138,8,1
2985,2026-06-10,76,8,1
2986,2025-05-05,135,3,2
2987,2025-07-07,117,4,1
2988,2025-10-20,79,9,1
2989,2026-03-10,89,7,1
2990,2025-06-01,88,2,1
2991,2025-09-03,98,9,1
2992,2025-06-03,7,8,1
2993,2025-06-01,14,6,2
2994,2025-04-08,87,3,1
2995,2025-08-14,23,5,3
2996,2025-03-10,81,5,2
2997,2025-10-06,57,8,1
2998,2025-04-29,137,9,2
2999,2025-10-13,71,11,1
3000,2025-06-07,134,6,3
3001,2025-10-16,10,3,1
3002,2026-02-21,108,2,1
3003,2026-02-28,75,10,2
3004,2026-04-10,95,11,1
3005,2025-03-28,150,3,1
3006,2025-07-25,78,1,1
3007,2025-05-02,10,2,3
3008,2025-03-26,131,11,1
3009,2026-03-10,58,6,1
3010,2025-05-20,61,7,2
3011,2025-08-16,18,2,2
3012,2025-08-25,91,7,2
3013,2025-12-24,25,11,1
3014,2025-01-02,23,10,1
3015,2025-06-18,142,8,1
3016,2025-07-28,11,8,2
3017,2026-01-17,140,7,1
3018,2026-05-02,97,11,3
3019,2026-03-07,145,11,3
3020,2025-08-27,66,6,1
3021,2025-10-19,100,7,2
3022,2025-09-29,73,8,3
3023,2025-06-02,138,2,2
3024,2025-10-15,98,3,1
3025,2025-03-04,131,5,2
3026,2025-04-08,67,8,2
3027,2025-09-13,128,2,1
3028,2025-08-18,68,8,1
3029,2026-05-05,125,1,1
3030,2025-12-23,132,7,1
3031,2025-09-24,6,4,1
3032,2025-04-29,52,7,1
3033,2025-04-04,27,5,1
3034,2025-09-24,123,1,1
3035,2025-04-11,122,7,1
3036,2025-05-21,79,4,1
3037,2026-05-30,132,5,1
3038,2025-08-04,146,1,1
3039,2026-03-28,9,4,3
3040,2025-06-29,85,8,1
3041,2025-03-14,95,2,1
3042,2025-08-09,43,7,3
3043,2025-04-15,41,2,1
3044,2025-10-16,47,1,1
3045,2025-09-09,20,3,1
3046,2025-01-03,49,10,2
3047,2026-02-04,62,4,1
3048,2026-05-04,70,7,1
3049,2025-08-23,59,8,1
3050,2025-07-14,70,8,2
3051,2025-08-17,54,8,1
3052,2025-12-23,94,9,2
3053,2026-05-24,125,5,1
3054,2025-08-12,52,11,1
3055,2025-02-27,6,10,1
3056,2025-01-21,79,6,1
3057,2026-05-04,34,4,2
3058,2026-04-11,51,10,3
3059,2025-02-02,133,11,2
3060,2026-03-18,100,4,2
3061,2025-07-19,31,3,1
3062,2026-02-20,61,9,3
3063,2025-02-25,133,3,2
3064,2025-06-02,63,2,1
3065,2025-08-31,16,4,1
3066,2025-04-29,119,7,1
3067,2025-11-02,78,11,1
3068,2025-12-16,52,3,2
3069,2025-12-10,76,8,2
3070,2025-07-06,22,7,1
3071,2026-02-09,43,11,1
3072,2025-02-28,28,8,1
3073,2026-03-12,59,5,4
3074,2025-05-05,19,1,4
3075,2026-06-05,130,4,1
3076,2026-04-01,135,4,1
3077,2025-08-18,39,5,2
3078,2025-09-23,94,5,1
3079,2025-09-07,110,1,1
3080,2026-06-02,124,10,2
3081,2025-06-11,79,8,1
3082,2025-05-01,23,1,3
3083,2026-04-09,133,3,2
3084,2026-01-27,133,10,1
3085,2025-11-21,87,1,2
3086,2025-01-23,66,11,1
3087,2025-01-18,30,5,3
3088,2025-04-02,64,8,4
3089,2026-05-28,79,6,4
3090,2026-01-23,121,5,2
3091,2025-12-06,41,1,3
3092,2025-06-20,43,10,1
3093,2025-03-04,140,8,3
3094,2026-02-20,143,9,2
3095,2025-01-18,1,5,1
3096,2025-09-04,40,2,2
3097,2025-01-15,105,1,1
3098,2025-06-25,46,5,2
3099,2025-07-01,123,1,1
3100,2026-05-24,87,1,1
3101,2026-02-20,47,3,1
3102,2025-09-10,6,9,1
3103,2025-12-02,22,6,1
3104,2026-06-12,78,11,1
3105,2025-08-16,50,9,3
3106,2026-03-27,4,6,1
3107,2025-05-11,136,2,1
3108,2026-06-03,63,1,2
3109,2025-12-16,93,11,1
3110,2026-01-04,8,6,3
3111,2025-09-07,80,8,3
3112,2026-06-13,31,11,1
3113,2025-05-30,114,7,1
3114,2026-06-16,68,9,1
3115,2026-01-15,67,2,1
3116,2026-02-22,28,7,1
3117,2025-06-09,80,6,1
3118,2025-04-24,122,11,1
3119,2025-10-07,27,9,2
3120,2025-08-08,36,7,1
3121,2025-12-12,90,2,2
3122,2025-03-20,102,4,2
3123,2025-05-04,45,3,1
3124,2026-05-12,46,3,1
3125,2025-05-26,116,8,3
3126,2025-11-01,107,2,3
3127,2025-10-15,76,3,5
3128,2026-02-25,49,7,2
3129,2025-09-17,38,7,1
3130,2026-05-05,67,8,1
3131,2025-12-01,27,4,1
3132,2026-01-18,120,10,1
3133,2026-01-24,18,3,1
3134,2025-09-12,80,1,1
3135,2025-01-21,141,3,1
3136,2025-05-20,86,9,1
3137,2025-01-22,67,5,1
3138,2025-11-19,18,3,1
3139,2026-04-22,86,6,1
3140,2026-03-28,91,7,1
3141,2025-11-22,83,7,1
3142,2025-03-25,141,7,2
3143,2025-01-31,44,4,1
3144,2026-01-07,43,11,1
3145,2025-10-21,61,4,1
3146,2025-11-17,41,4,1
3147,2025-09-16,23,10,1
3148,2025-07-01,109,2,1
3149,2026-02-17,108,8,2
3150,2025-09-08,108,9,1
3151,2026-04-05,85,3,4
3152,2025-12-20,110,11,2
3153,2026-01-12,87,11,2
3154,2026-04-27,39,9,1
3155,2025-12-12,125,11,1
3156,2025-10-26,142,7,3
3157,2025-12-05,81,9,2
3158,2025-05-12,108,6,1
3159,2025-06-06,38,4,1
3160,2025-07-03,112,10,2
3161,2026-01-20,33,5,2
3162,2025-06-26,136,10,1
3163,2025-04-04,103,10,3
3164,2025-10-31,33,4,1
3165,2025-06-09,99,4,1
3166,2026-06-12,23,7,1
3167,2025-07-17,53,10,1
3168,2026-05-25,126,5,1
3169,2025-11-16,11,7,2
3170,2025-06-22,131,8,1
3171,2026-05-31,5,2,2
3172,2025-02-05,103,10,4
3173,2025-11-14,127,3,3
3174,2025-06-19,95,6,2
3175,2025-01-18,36,2,2
3176,2025-03-16,125,7,2
3177,2025-09-10,101,11,1
3178,2025-11-27,31,10,1
3179,2025-08-31,12,2,2
3180,2025-11-30,132,2,3
3181,2025-12-30,67,5,3
3182,2025-05-24,37,10,1
3183,2025-01-14,14,1,2
3184,2025-11-28,61,8,1
3185,2025-06-25,58,10,1
3186,2025-06-29,66,1,3
3187,2026-06-14,71,6,1
3188,2025-09-20,34,10,1
3189,2026-03-16,31,1,1
3190,2025-11-14,28,6,3
3191,2026-01-04,38,6,1
3192,2026-04-27,133,11,1
3193,2025-12-31,94,2,1
3194,2026-06-23,125,1,1
3195,2026-01-23,31,2,1
3196,2025-12-28,87,4,1
3197,2025-02-20,42,7,3
3198,2025-12-01,141,5,1
3199,2025-05-23,126,9,1
3200,2026-04-18,63,5,3
3201,2026-03-14,47,4,2
3202,2026-05-04,135,10,2
3203,2026-03-20,84,5,3
3204,2025-11-22,68,7,1
3205,2025-10-25,106,6,1
3206,2025-10-10,112,8,2
3207,2026-01-29,69,5,1
3208,2025-04-30,120,2,2
3209,2026-03-31,37,1,2
3210,2025-04-29,7,3,1
3211,2026-01-08,70,9,2
3212,2026-03-31,130,4,1
3213,2025-11-17,36,2,2
3214,2025-08-30,33,5,2
3215,2026-05-09,119,9,1
3216,2025-01-21,42,11,2
3217,2025-08-11,60,6,1
3218,2026-04-22,16,4,2
3219,2026-03-06,111,1,1
3220,2025-02-13,33,7,1
3221,2025-07-23,148,9,3
3222,2026-02-03,57,9,5
3223,2026-02-03,17,1,1
3224,2026-03-14,75,3,1
3225,2026-05-22,109,6,1
3226,2026-03-09,76,1,1
3227,2025-07-29,58,7,1
3228,2025-03-11,38,8,1
3229,2025-03-04,14,9,1
3230,2025-09-09,17,11,2
3231,2026-04-21,110,9,1
3232,2025-03-16,113,5,1
3233,2025-02-19,60,3,1
3234,2025-06-11,144,4,1
3235,2025-02-22,59,11,1
3236,2026-01-16,120,2,2
3237,2025-12-15,110,5,1
3238,2025-02-14,23,7,2
3239,2026-02-02,67,8,3
3240,2025-06-08,64,2,1
3241,2025-01-10,20,9,2
3242,2026-02-02,2,5,1
3243,2025-01-12,58,3,2
3244,2026-06-11,133,7,1
3245,2025-01-13,133,6,2
3246,2026-06-17,102,7,1
3247,2025-07-16,139,5,1
3248,2026-05-06,62,1,1
3249,2025-12-10,28,3,2
3250,2025-04-14,126,10,1
3251,2025-08-11,96,5,3
3252,2025-01-02,48,5,1
3253,2025-01-07,69,6,1
3254,2025-02-09,135,3,1
3255,2025-08-19,87,7,2
3256,2025-05-30,105,2,1
3257,2025-01-22,114,7,2
3258,2025-11-27,12,11,2
3259,2025-09-15,36,9,1
3260,2026-01-21,89,3,1
3261,2025-09-10,42,1,1
3262,2025-09-04,90,3,1
3263,2025-08-23,54,4,1
3264,2025-09-09,87,5,1
3265,2025-02-22,83,2,2
3266,2025-10-29,131,3,4
3267,2025-12-21,21,5,1
3268,2025-01-24,24,6,1
3269,2025-04-04,81,4,5
3270,2025-09-20,88,6,2
3271,2025-05-30,123,10,1
3272,2025-04-23,10,7,2
3273,2025-08-05,9,6,3
3274,2025-08-29,49,3,1
3275,2026-01-29,141,6,1
3276,2025-08-28,82,1,1
3277,2026-01-26,96,3,1
3278,2026-06-16,76,5,2
3279,2025-09-03,129,8,1
3280,2025-12-09,88,4,1
3281,2025-12-27,13,10,2
3282,2025-07-10,16,1,1
3283,2026-05-01,71,11,1
3284,2025-12-07,40,10,1
3285,2025-09-11,83,11,3
3286,2025-10-26,130,1,1
3287,2026-05-26,2,3,3
3288,2026-06-22,53,3,1
3289,2025-12-02,47,4,3
3290,2025-12-25,121,9,2
3291,2025-10-08,129,9,1
3292,2026-01-03,3,4,1
3293,2025-11-20,131,3,2
3294,2025-11-29,92,2,1
3295,2026-05-07,111,1,1
3296,2026-03-05,74,5,1
3297,2025-02-23,20,10,2
3298,2025-07-24,50,7,1
3299,2025-01-16,13,8,1
3300,2025-05-18,109,11,2
3301,2026-04-27,121,5,1
3302,2025-06-23,11,5,2
3303,2026-02-06,53,10,3
3304,2026-04-30,92,6,1
3305,2026-04-01,54,6,3
3306,2025-03-31,41,10,2
3307,2026-04-28,6,3,1
3308,2025-12-22,88,5,1
3309,2025-08-09,58,6,2
3310,2025-09-14,130,10,2
3311,2025-09-23,15,10,3
3312,2025-11-13,10,8,4
3313,2025-07-09,124,4,3
3314,2025-03-13,107,5,1
3315,2025-03-25,79,6,1
3316,2026-04-19,22,6,1
3317,2025-10-13,44,10,2
3318,2025-03-12,73,2,3
3319,2026-02-13,97,4,1
3320,2025-08-12,26,5,1
3321,2025-12-20,143,8,2
3322,2025-11-06,8,10,1
3323,2026-05-08,149,8,1
3324,2025-04-14,105,8,2
3325,2025-03-09,113,1,2
3326,2025-05-08,9,8,2
3327,2025-07-20,3,11,1
3328,2025-03-29,105,6,1
3329,2025-09-25,14,11,2
3330,2025-08-10,148,2,1
3331,2026-02-05,117,5,3
3332,2025-09-18,124,2,1
3333,2025-05-26,41,11,1
3334,2026-03-21,86,11,2
3335,2026-02-11,40,7,2
3336,2026-03-12,135,8,3
3337,2025-07-21,149,9,1
3338,2025-03-21,47,10,1
3339,2025-11-26,55,1,2
3340,2026-05-21,22,1,3
3341,2025-09-22,36,1,2
3342,2025-04-29,88,3,1
3343,2025-11-14,119,6,4
3344,2025-05-02,101,3,1
3345,2025-10-14,38,10,1
3346,2025-11-26,133,3,1
3347,2025-06-21,19,10,1
3348,2025-04-13,91,10,1
3349,2026-01-06,72,7,2
3350,2026-01-08,24,3,1
3351,2025-10-30,119,7,4
3352,2025-04-15,108,8,1
3353,2026-01-28,55,1,2
3354,2025-08-18,122,8,3
3355,2025-08-05,96,11,1
3356,2025-10-06,79,2,1
3357,2025-04-07,88,4,2
3358,2026-01-14,130,3,2
3359,2026-03-06,98,11,1
3360,2025-04-24,105,9,1
3361,2025-08-22,84,7,1
3362,2025-06-17,9,5,2
3363,2025-01-15,57,2,1
3364,2026-04-07,34,10,1
3365,2025-08-21,129,7,1
3366,2025-04-20,23,1,1
3367,2025-11-28,98,4,2
3368,2026-03-22,12,7,1
3369,2025-12-08,77,11,2
3370,2025-11-13,88,2,1
3371,2025-08-22,87,3,2
3372,2026-01-31,76,6,2
3373,2025-09-16,29,6,3
3374,2025-10-27,91,1,1
3375,2025-08-20,12,4,3
3376,2025-07-29,36,8,1
3377,2025-08-16,72,10,2
3378,2025-05-24,117,9,1
3379,2025-07-25,72,1,1
3380,2025-06-04,61,10,3
3381,2026-04-12,130,9,1
3382,2025-12-05,78,7,1
3383,2025-11-06,28,9,1
3384,2025-03-14,78,9,2
3385,2025-12-05,53,1,1
3386,2026-06-16,142,9,1
3387,2025-01-02,43,3,3
3388,2025-01-23,47,10,2
3389,2025-07-15,94,10,1
3390,2026-01-13,63,9,4
3391,2026-05-18,53,5,1
3392,2026-02-08,119,2,1
3393,2026-05-24,125,7,2
3394,2025-06-26,33,5,3
3395,2025-01-13,148,6,1
3396,2025-11-11,61,10,3
3397,2025-06-19,41,2,3
3398,2025-04-04,95,1,1
3399,2025-01-05,112,9,3
3400,2025-04-18,130,6,1
3401,2026-01-13,78,3,1
3402,2025-09-13,20,8,1
3403,2025-02-05,38,3,1
3404,2025-07-24,71,4,1
3405,2025-07-02,67,10,1
3406,2026-04-18,121,1,1
3407,2026-04-23,82,6,1
3408,2026-05-20,4,2,1
3409,2025-05-31,54,11,1
3410,2025-07-20,80,8,1
3411,2025-03-24,62,11,1
3412,2025-06-25,114,3,1
3413,2025-09-26,30,6,1
3414,2025-12-31,91,2,1
3415,2025-12-19,103,4,1
3416,2025-02-21,28,9,2
3417,2025-02-07,115,7,1
3418,2026-04-06,62,8,1
3419,2025-06-24,131,4,1
3420,2025-10-09,85,3,1
3421,2025-12-31,147,9,3
3422,2026-02-05,145,4,1
3423,2025-11-20,20,5,1
3424,2025-03-29,121,2,1
3425,2025-06-14,64,4,1
3426,2025-10-12,55,11,1
3427,2026-01-12,67,1,3
3428,2025-04-18,52,1,1
3429,2025-12-21,122,1,1
3430,2025-11-11,127,1,2
3431,2025-05-03,30,9,1
3432,2026-03-29,124,8,1
3433,2025-07-08,98,4,2
3434,2026-01-05,133,8,1
3435,2026-06-10,12,6,2
3436,2025-11-03,12,4,1
3437,2025-07-09,68,7,3
3438,2025-09-12,130,3,1
3439,2025-06-04,76,2,2
3440,2025-09-16,101,7,1
3441,2025-09-20,7,2,1
3442,2025-12-28,147,9,3
3443,2025-12-02,22,8,2
3444,2025-06-15,37,6,1
3445,2025-04-17,108,1,1
3446,2025-01-13,37,5,3
3447,2025-08-21,20,2,1
3448,2025-06-04,119,5,2
3449,2026-06-01,102,6,1
3450,2026-02-21,17,4,1
3451,2025-08-25,143,7,1
3452,2025-02-07,119,4,2
3453,2025-03-06,110,5,1
3454,2025-10-12,103,2,2
3455,2025-12-05,49,5,1
3456,2025-04-28,121,3,1
3457,2025-02-11,33,6,1
3458,2025-03-04,33,1,1
3459,2025-07-16,31,5,1
3460,2025-09-19,77,6,2
3461,2025-06-22,30,7,1
3462,2025-01-08,29,4,3
3463,2025-02-24,78,3,1
3464,2025-12-16,89,3,3
3465,2025-11-03,146,4,1
3466,2026-05-20,4,11,3
3467,2026-06-25,29,4,1
3468,2025-06-03,120,9,1
3469,2025-06-08,10,8,1
3470,2026-04-15,98,4,1
3471,2025-01-26,14,5,1
3472,2025-01-19,11,11,3
3473,2026-03-29,26,3,1
3474,2025-12-03,107,9,2
3475,2026-03-08,78,6,2
3476,2026-02-09,85,3,1
3477,2026-01-22,5,11,1
3478,2026-03-19,107,9,1
3479,2026-03-27,117,3,1
3480,2025-06-29,110,4,2
3481,2025-03-18,36,1,1
3482,2025-11-07,92,2,1
3483,2026-06-02,150,3,1
3484,2026-01-08,63,9,2
3485,2025-11-23,106,6,2
3486,2025-05-17,64,11,2
3487,2026-06-04,38,1,3
3488,2026-01-12,144,8,1
3489,2025-10-27,69,9,2
3490,2026-04-12,101,1,1
3491,2025-06-24,90,11,2
3492,2026-02-12,1,10,2
3493,2025-07-07,21,3,1
3494,2026-01-08,20,1,1
3495,2025-03-08,89,7,1
3496,2025-01-09,85,9,1
3497,2026-03-06,112,7,1
3498,2025-11-07,87,11,1
3499,2025-11-22,138,2,1
3500,2026-05-16,19,8,2
3501,2025-08-14,121,4,2
3502,2025-02-24,133,6,1
3503,2025-03-06,130,8,1
3504,2026-04-25,146,3,1
3505,2026-01-19,24,1,1
3506,2025-09-16,98,9,1
3507,2025-05-28,113,7,1
3508,2025-08-26,55,6,2
3509,2025-09-08,66,3,1
3510,2025-07-20,51,6,2
3511,2025-06-19,64,9,1
3512,2026-06-07,42,2,5
3513,2026-04-13,72,8,1
3514,2025-11-12,130,6,1
3515,2026-01-06,68,6,1
3516,2025-11-22,97,2,1
3517,2026-01-15,50,8,1
3518,2025-06-17,118,6,3
3519,2025-03-17,113,11,1
3520,2026-04-23,67,11,1
3521,2026-05-18,112,8,3
3522,2026-04-08,47,9,1
3523,2025-10-23,15,10,2
3524,2026-04-13,64,5,2
3525,2025-01-31,118,3,1
3526,2025-06-26,83,8,1
3527,2026-05-05,37,8,2
3528,2025-04-23,3,6,1
3529,2025-04-30,28,5,1
3530,2025-09-29,62,3,1
3531,2025-04-23,97,7,1
3532,2025-02-26,128,2,1
3533,2025-12-21,106,3,2
3534,2026-01-15,12,3,2
3535,2026-06-12,122,2,2
3536,2025-07-22,143,11,3
3537,2025-12-27,40,5,2
3538,2026-06-24,114,7,1
3539,2026-04-01,114,8,1
3540,2025-02-03,48,1,1
3541,2026-05-11,43,2,1
3542,2025-05-10,50,11,1
3543,2026-04-07,14,5,1
3544,2025-11-29,10,1,1
3545,2026-05-03,28,9,2
3546,2025-03-11,92,7,1
3547,2026-05-21,60,6,1
3548,2025-11-21,111,7,1
3549,2026-04-03,81,6,2
3550,2025-11-18,15,4,1
3551,2026-03-16,143,5,2
3552,2025-10-03,142,6,3
